url,titulo
https://www.youtube.com/embed/8WFFm-eJP24,"CNR Rosarito Denuncian la falta de semáforos en el blvd Popotla",Rosarito
https://www.youtube.com/embed/6P3jwvBGjAQ,"CNR Rosarito El proceso de vacunación vs covid 19 ha culminado",Rosarito
https://www.youtube.com/embed/0an2GfefLcc,"CNR Rosarito Capacitación para salvavidas",Rosarito
https://www.youtube.com/embed/RVRpXZGFWmA,"CNR Mexicali 73 casos de enfermedades vinculadas a las altas temperaturas se han presentado",Mexicali
https://www.youtube.com/embed/-Lidr7k1QN4,"CNR Rosarito Jornada deportiva popular",Rosarito
https://www.youtube.com/embed/x7DyNb8C3yU,"CNR Mexicali En espera de vacunas Pfizer y astrasena para segunda dosis",Mexicali
https://www.youtube.com/embed/exQMEOxlDz8,"CNR Mexicali Sergio Tamai obtuvo una plática con el Presidente de la República",Mexicali
https://www.youtube.com/embed/0sNYBnR51m4,"CNR Mexicali grupos de resistencia entregan informe del lento avance de contellation brands",Mexicali
https://www.youtube.com/embed/nmSIhF25MY8,"CNR Tijuana alcantarilla abierta en calle tercera de la colonia Roberto de la Madrid",Tijuana
https://www.youtube.com/embed/f5oNa1s8_bg,"CNR Tijuana escuela primaria rolando verdugo se encuentra en total abandono",Tijuana
https://www.youtube.com/embed/6dSV9w3wBW0,"CNR Tijuana Demasiado trafico por falta de funcionamiento de semáforos",Tijuana
https://www.youtube.com/embed/eZPhRc7cetI,"CNR Tijuana Cierra sus puertas preparatoria lázaro cárdenas debido a que no abra vacunación",Tijuana
https://www.youtube.com/embed/AdwGw0Oih4U,"CNR Rosarito Último día de vacunación vs covid 19",Rosarito
https://www.youtube.com/embed/F78GEYmIZcc,"CNR Rosarito Instalan reductores de velocidad en corredor 2000",Rosarito
https://www.youtube.com/embed/rba68-AFTjA,"CNR Rosarito Muere agente de la policía municipal en accidente",Rosarito
https://www.youtube.com/embed/BjtXKvRmbTQ,"CNR Rosarito Sigue sin funcionar equipo de aire comprimido para bomberos",Rosarito
https://www.youtube.com/embed/2hwOtwyL7Bk,"CNR Rosarito Le quitan su moto y no la ha recuperado",Rosarito
https://www.youtube.com/embed/N3-dldwqCsM,"CNR Tijuana hoy se cierra la vacunación con una baja fluencia en los distintos puntos",Tijuana
https://www.youtube.com/embed/gkZQfxttvdY,"CNR Tijuana Siguen los robos de alcantarillas",Tijuana
https://www.youtube.com/embed/rNKohjNqDeo,"CNR Tijuana reportan que hay una gran cantidad de basura En la avenida senador monzón",Tijuana
https://www.youtube.com/embed/B2ttOAj6JiQ,"CNR Tijuana Nueva mente se reporta una gran cantidad de basura en la colonia lucrecia",Tijuana
https://www.youtube.com/embed/wEwmXxUTQqQ,"CNR Tijuana Hoy se festeja el día del socorrista",Tijuana
https://www.youtube.com/embed/G7pK4kzlimM,"CNR Tijuana Casa resguardada en blv fundadores",Tijuana
https://www.youtube.com/embed/kr9_r_fpOVQ,"CNR Tijuana gloria monje que es socorrista cuenta sobre su trabajo",Tijuana
https://www.youtube.com/embed/4mRb6cfpMs4,"CNR Tijuana se registro poca afluencia de personas donde se aplico vacuna 18 a 39 años",Tijuana
https://www.youtube.com/embed/z7DgN-BX8DM,"CNR Tijuana Bajacalifornianos dejan todo a último momento",Tijuana
https://www.youtube.com/embed/liYOYDEUzPk,"CNR Tijuana Falta de mantenimiento a aéreas verdes",Tijuana
https://www.youtube.com/embed/JK9-XqD4nGo,"CNR Tijuana Lote baldío se convierte en basurero clandestino",Tijuana
https://www.youtube.com/embed/Xzj8dHF7Qzs,"CNR Tijuana Falta de conciencia ecológica en la ciudadanía",Tijuana
https://www.youtube.com/embed/9BM38F4EhDM,"CNR Tijuana CESPT deja concreto levantado",Tijuana
https://www.youtube.com/embed/pZ163nErjQU,"CNR Tijuana Invasiones en Tijuana",Tijuana
https://www.youtube.com/embed/6oL5-Kmljpo,"CNR Mexicali Segundo deceso por altas temperaturas",Mexicali
https://www.youtube.com/embed/tV3RaN4mV64,"CNR Mexicali personas diarias se han sido apoyadas en el albergue Peregrino",Mexicali
https://www.youtube.com/embed/aE2uCE4xH94,"CNR Mexicali Detenciones masivas de indigentes",Mexicali
https://www.youtube.com/embed/v39jtGgkNzM,"CNR Mexicali Reconocen instituto tecnológico por su calidad educativa",Mexicali
https://www.youtube.com/embed/djpzUrGqfK8,"CNR Mexicali Norma Bustamante confirma a Efraín nieblas en su gabinete",Mexicali
https://www.youtube.com/embed/_7wjMAjvpnk,"CNR Rosarito Prolongan proceso de vacunación en Playas de Rosarito",Rosarito
https://www.youtube.com/embed/U9ye_xuhB0c,"CNR Rosarito Accidente vehicular en corredor 2000",Rosarito
https://www.youtube.com/embed/Z9RLvwwmrY4,"CNR Rosarito DIF municipal firma convenio",Rosarito
https://www.youtube.com/embed/ZK7UZo3HS3M,"CNR Rosarito Canalización de las mujeres violentadas",Rosarito
https://www.youtube.com/embed/wxEFyn2AL88,"CNR Rosarito Pronóstico del clima",Rosarito
https://www.youtube.com/embed/xkRrgPZlHUA,"CNR Tijuana El gran trasporte que se prometía para Tijuana denominado sit jamás llego",Tijuana
https://www.youtube.com/embed/IwnA-BHidMU,"CNR Tijuana altas temperaturas registradas las cuales provocan incendios",Tijuana
https://www.youtube.com/embed/Oc1KSiDp6gk,"CNR Tijuana secretario de seguridad menciona que este mes va a la alta en la violencia",Tijuana
https://www.youtube.com/embed/4mlsh6jWy6I,"CNR Tijuana procedimiento de simulacro de evacuación por sismos",Tijuana
https://www.youtube.com/embed/dH0ybja6O-U,"CNR Tijuana filas para la vacunación largas filas se presentaron en el museo del trompo",Tijuana
https://www.youtube.com/embed/j93_WOj_4kc,"CNR Mexicali Sin localizar al chofer de accidente de camión en rosarito",Mexicali
https://www.youtube.com/embed/99NPdIxXuLg,"CNR Mexicali conflicto de los actuales regidores y la alcaldesa, Guadalupe Mora",Mexicali
https://www.youtube.com/embed/CkVqZ0FLmcA,"CNR Mexicali protocolo especial en la Policía Municipal para atender a miembros de la comunidad LGTB",Mexicali
https://www.youtube.com/embed/MEVXL5nCUXY,"CNR Mexicali tarjeta de apoyo para el pago de la energía eléctrica del gobierno",Mexicali
https://www.youtube.com/embed/w1UAHobL4mA,"CNR Rosarito Choca unidad de la policía municipal",Rosarito
https://www.youtube.com/embed/2LVd4WYau1Q,"CNR Rosarito Continúa el proceso de vacunación en Playas de Rosarito",Rosarito
https://www.youtube.com/embed/HfzfX7d4QFQ,"CNR Rosarito Por el momento control animal deja de recibir gatitos",Rosarito
https://www.youtube.com/embed/zBlkpHlZLKE,"CNR Rosarito Entrega de apoyos por parte del gobierno",Rosarito
https://www.youtube.com/embed/Zl2mr7QOppo,"CNR Rosarito Automovilistas no respetan señalamientos viales",Rosarito
https://www.youtube.com/embed/CN9CVumQMI4,"CNR Rosarito Acto cívico y exposición de banderas debido al aniversario de rosarito",Rosarito
https://www.youtube.com/embed/K_IfS70FacQ,"CNR Tijuana Poca afluencia en proceso de vacunación durante el fin de semana",Tijuana
https://www.youtube.com/embed/vQxnx_swVg4,"CNR Tijuana Estadio chevron dejará de ser punto de vacunación",Tijuana
https://www.youtube.com/embed/WUUFsh5BT1s,"CNR Tijuana Propuesta de ley a favor de familiares de personas desaparecidas",Tijuana
https://www.youtube.com/embed/28zgWRfpXdU,"CNR Tijuana Realización de simulacro en ayuntamiento municipal",Tijuana
https://www.youtube.com/embed/ZgV8Xx2sW4A,"CNR Tijuana Bomberos reciben donativo",Tijuana
https://www.youtube.com/embed/uLmS4K5KGVg,"CNR Mexicali Primer fallecido por golpe de calor en Mexicali en 2021",Mexicali
https://www.youtube.com/embed/NYbt4mTZ8h0,"CNR Mexicali Coepris recomienda conciertos en autos para las fiestas del sol 2021",Mexicali
https://www.youtube.com/embed/i-YPUSM4Ql0,"CNR Mexicali Protección al ambiente de Mexicali presenta programa virtual de educación ecológica",Mexicali
https://www.youtube.com/embed/G15b0REkADY,"CNR Mexicali Secretaría de economía sustentable y turismo presenta la gastro tour frontera 2021",Mexicali
https://www.youtube.com/embed/eMq_aErY5gs,"CNR Rosarito Derrame masivo de Aguas negras",Rosarito
https://www.youtube.com/embed/px2dY7D8QpQ,"CNR Rosarito Continúa el proceso de vacunación vs covid 19",Rosarito
https://www.youtube.com/embed/C59pP6wpceE,"CNR Rosarito Ofertan prácticas profesionales en casa municipal",Rosarito
https://www.youtube.com/embed/N_-1gO69V4E,"CNR Rosarito Dan a conocer detalles sobre la “Expo Beauty”",Rosarito
https://www.youtube.com/embed/jSBK6huxrTw,"CNR Rosarito Simulacro de sismo",Rosarito
https://www.youtube.com/embed/LpgPES8kr7I,"CNR Tijuana La falta de vialidad en buen estado ya es normal a lo largo de la ciudad",Tijuana
https://www.youtube.com/embed/ndOXEFtAcRg,"CNR Tijuana rejillas sucias en calle Tecate",Tijuana
https://www.youtube.com/embed/PruLDGDqI08,"CNR Tijuana desde inicio de la administración siguen en las mismas condiciones precarias",Tijuana
https://www.youtube.com/embed/Jwaou-L5Rqw,"CNR Tijuana director de bomberos Oscar Pérez ruiz",Tijuana
https://www.youtube.com/embed/l1eNyMhcFgg,"CNR Tijuana En colonia obrera ay un lugar donde se juntan maleantes a consumir sustancias ilegales",Tijuana
https://www.youtube.com/embed/KFi75LmPAGc,"CNR Tijuana baches en calle álamo",Tijuana
https://www.youtube.com/embed/tEwckJgx2YI,"CNR Tijuana Afuera de lo que es una bodega fue tomado como basurero en colonia 70 76",Tijuana
https://www.youtube.com/embed/eolT48EssJU,"CNR Mexicali Dieron inicio los trabajos de construcción de planta solar",Mexicali
https://www.youtube.com/embed/dJjtWErRhXs,"CNR Mexicali existe el rechazo de la vacunación contra el COVID en población de Baja California",Mexicali
https://www.youtube.com/embed/oWR13Gfl8XY,"CNR Mexicali Se muestra de acuerdo el fiscal general del estado",Mexicali
https://www.youtube.com/embed/JGheYAlrcf0,"CNR Mexicali Guadalupe Mora diálogo con los regidores que exigieron su renuncia ayer en Cabildo",Mexicali
https://www.youtube.com/embed/-mkNsI8Ervo,"CNR Rosarito Crucero peatonal sumamente peligroso",Rosarito
https://www.youtube.com/embed/QzVWSf2V0sw,"CNR Rosarito Retiran tres toneladas de basura diarias",Rosarito
https://www.youtube.com/embed/mHVKC3Ou5Ik,"CNR Rosarito Búsqueda de persona en playa de rosarito",Rosarito
https://www.youtube.com/embed/v-LfchWPZ1g,"CNR Rosarito Comederos y bebederos para animales de la calle",Rosarito
https://www.youtube.com/embed/q48zZ37Kmmo,"CNR Rosarito Vendedores ambulantes se suman a la limpieza del blvd guerrero",Rosarito
https://www.youtube.com/embed/y79i-a3UZzc,"CNR Rosarito Aún sin reparar glorieta dañada",Rosarito
https://www.youtube.com/embed/DlTzj3XPYmY,"CNR Tijuana La realidad de la zona este y de la ciudad",Tijuana
https://www.youtube.com/embed/gSTDawoKaGQ,"CNR Tijuana Sin hablar de temas de alto impacto",Tijuana
https://www.youtube.com/embed/2IkuUjlcekg,"CNR Tijuana Guardería invade predio en Tijuana",Tijuana
https://www.youtube.com/embed/2ueJ8qwsezs,"CNR Tijuana Delitos Electorales",Tijuana
https://www.youtube.com/embed/vH9tQ5_Vrgo,"CNR Mexicali Madre solicita justicia a 26 años de la desaparición de su hijo",Mexicali
https://www.youtube.com/embed/_kezFG53xWw,"CNR Mexicali Familia afectada por atropellamiento de dos víctimas presenta denuncia",Mexicali
https://www.youtube.com/embed/-w4cUUiKnIU,"CNR Mexicali Regidores del cabildo de Mexicali exigen renuncia de alcaldesa lupita mora",Mexicali
https://www.youtube.com/embed/-XXzEnyBGSI,"CNR Mexicali Que se pongan a trabajar por Mexicali, responde lupita mora a los regidores",Mexicali
https://www.youtube.com/embed/FDRlLQI4dEY,"CNR Rosarito Con medidas sanitarias en mercados sobre ruedas",Rosarito
https://www.youtube.com/embed/QtbneG7it1g,"CNR Rosarito Jornada de salud visual DIF",Rosarito
https://www.youtube.com/embed/rZNJ35wi-u0,"CNR Rosarito Playas limpias después del fin de semana",Rosarito
https://www.youtube.com/embed/RpGFmRKjb_0,"CNR Rosarito Parte de novedades del fin de semana.",Rosarito
https://www.youtube.com/embed/mKIJ-K9HUXU,"CNR Rosarito Crucero peatonal sumamente peligroso",Rosarito
https://www.youtube.com/embed/ivUZIZ351MI,"CNR Rosarito Compra ayuntamiento equipo para mejora de vialidades",Rosarito
https://www.youtube.com/embed/6YbINUlOyZ0,"CNR Mexicali Se manifiestan jubilados burócratas afuera de ayuntamiento",Mexicali
https://www.youtube.com/embed/iNFTsOtXDts,"CNR Mexicali Solicitan a alcaldesa permiso para entregar medicamento gratuitamente",Mexicali
https://www.youtube.com/embed/3i9_DpApn3c,"CNR Mexicali Gobierno prohíbe importar vacunas de covid a empresas internacionales",Mexicali
https://www.youtube.com/embed/-umyH72iWs0,"CNR Mexicali se prevé verano muy caluroso en la capital estatal",Mexicali
https://www.youtube.com/embed/pLpQYTh2K1M,"CNR Tijuana Miguel ángel Montaño presidente canirac",Tijuana
https://www.youtube.com/embed/6XFn2ctSxZo,"CNR Tijuana Se dio a conocer el festival de coctelería estuvieron los 8 mejores mixólogos de México",Tijuana
https://www.youtube.com/embed/VMQ7W7YONc4,"CNR Tijuana Usuarios de las garitas entre Tijuana y san diego temen por su seguridad",Tijuana
https://www.youtube.com/embed/8yTWFbOoPw0,"CNR Rosarito Regresan las campañas de reciclaje a playas de rosarito",Rosarito
https://www.youtube.com/embed/3o1FLdGooJM,"CNR Rosarito Aumenta el flujo de aguas negras en el arroyo huacatay",Rosarito
https://www.youtube.com/embed/LmX4fVZmKZ8,"CNR Rosarito tres meses con la misma fuga de agua",Rosarito
https://www.youtube.com/embed/KSOGEVv0DPM,"CNR Rosarito El Abandono el corredor 2000",Rosarito
https://www.youtube.com/embed/IgaYkKwhjvI,"CNR Rosarito Colectivo todos somos Erick",Rosarito
https://www.youtube.com/embed/_tE3igt9MA4,"CNR Rosarito Araceli Brown da a conocer temas de interés social",Rosarito
https://www.youtube.com/embed/uN6zW_3MOU4,"CNR Rosarito Diferencia entre maltrató animal y descuido",Rosarito
https://www.youtube.com/embed/JH5nZLO1gos,"CNR Rosarito Vuelven a las aulas personal docente",Rosarito
https://www.youtube.com/embed/UgYjQjnPrhc,"CNR Rosarito Veladoras en el lugar del fatídico accidente",Rosarito
https://www.youtube.com/embed/eVvrTeLztj0,"CNR Rosarito Cuestiones jurídicas respecto al accidente en Popotla",Rosarito
https://www.youtube.com/embed/VjH2z7K7tpw,"CNR Rosarito Re conteo de boletas electorales para la designación de alcalde",Rosarito
https://www.youtube.com/embed/LO1Rc6xO--o,"CNR Tijuana reapertura de la garita entre Tijuana y sandiego",Tijuana
https://www.youtube.com/embed/21AxYvIGQqg,"CNR Tijuana Hoy no hubo vacunación en Tijuana y Tecate",Tijuana
https://www.youtube.com/embed/Wlox4T9P6t8,"CNR Tijuana secretaria de bienestar realizo en Tijuana una jornada de salud",Tijuana
https://www.youtube.com/embed/F-n4Sxq8Txg,"CNR Tijuana A causa de la pandemia la escuela secundaria no. 40 en Tijuana resulto vandalizada",Tijuana
https://www.youtube.com/embed/h5ghP7RET_A,"CNR Tijuana Director de bomberos apoyo sobre el accidente ocurrido ayer por la noche en el blv 2000",Tijuana
https://www.youtube.com/embed/E-7Nb4rkn38,"CNR Tijuana cruz roja de Tijuana apoyo también sobre el accidente ocurrido ayer",Tijuana
https://www.youtube.com/embed/AneLLuJV78I,"CNR Tijuana canal de de desagüe donde la gente es donde avienta su basura",Tijuana
https://www.youtube.com/embed/YMw8eWhKgyA,"CNR Tijuana se abrió el registro para la aplicación de la vacuna contra el covid 19 de 18 a 39",Tijuana
https://www.youtube.com/embed/o-bJUnU9xAc,"CNR Mexicali Lupita mora felicita a marina del pilar",Mexicali
https://www.youtube.com/embed/A3ZX7vNumtQ,"CNR Mexicali exigen justicia frente al edificio del Ayuntamiento de Mexicali",Mexicali
https://www.youtube.com/embed/uBxBnz07IV0,"CNR Mexicali Módulos de atención en contra de recibos locos",Mexicali
https://www.youtube.com/embed/igDyUUNoG9o,"CNR Mexicali Regidora amenaza a trabajadores del centro de control animal",Mexicali
https://www.youtube.com/embed/ygDgv1KFUh4,"CNR Rosarito Darán continuidad a los programas del DIF",Rosarito
https://www.youtube.com/embed/EKYBCOlcHgs,"CNR Rosarito Hoy no se aplicaron vacunas en Playas de Rosarito",Rosarito
https://www.youtube.com/embed/jbnmlK0kqtk,"CNR Rosarito Resultados posteriores al choque",Rosarito
https://www.youtube.com/embed/ZXYvY-YGV5k,"CNR Rosarito Informe del estado de salud de los afectados por el choque",Rosarito
https://www.youtube.com/embed/XKDkq-e_Zl8,"CNR Rosarito DETALLES DE VOLCADURA",Rosarito
https://www.youtube.com/embed/HChV8IebuFo,"CNR Rosarito INFORMACION DE VOLCADURA",Rosarito
https://www.youtube.com/embed/pkSjCxecspc,"CNR Rosarito SEMÁFORO VERDE",Rosarito
https://www.youtube.com/embed/E5ZqKW-7sNY,"CNR Tijuana manifestación simbólica",Tijuana
https://www.youtube.com/embed/o6yF-B3UJ6E,"CNR Tijuana Migrante hondureño lleva 15 días huyendo de su país en el cual fue golpeado y amenazado",Tijuana
https://www.youtube.com/embed/b1naIjm4tSw,"CNR Tijuana Ayuntamiento limpia calle la cual se volvió a llenar de basura",Tijuana
https://www.youtube.com/embed/o9xNtcVx9ic,"CNR Tijuana Vecinos de la calle González ortega solicitan a ayuntamiento reparación de su vialidad",Tijuana
https://www.youtube.com/embed/MYRO_It-k_w,"CNR Mexicali Siguen los procesos judiciales contra funcionarios de la administración estatal pasada",Mexicali
https://www.youtube.com/embed/fprmsNevqJE,"CNR Mexicali En espera que se adhieran al protocolo de asignación empresas generadoras de energía",Mexicali
https://www.youtube.com/embed/KDH0qSRGc_g,"CNR Mexicali Invita coparmex ala ciudadanía de Mexicali a vacunarse",Mexicali
https://www.youtube.com/embed/x-7Um4qqRB8,"CNR Mexicali Este 05 de junio se celebrará el día mundial del medio ambiente",Mexicali
https://www.youtube.com/embed/SIYG9-amNhs,"CNR Rosarito regreso a clases con escuelas vandalizadas",Rosarito
https://www.youtube.com/embed/iHcDYPb3igo,"CNR Rosarito ciudadanía denuncia un verdadero vertedero",Rosarito
https://www.youtube.com/embed/iJOT2aOWL-k,"CNR Rosarito condonación de multas termina el 30 de octubre",Rosarito
https://www.youtube.com/embed/Luax9pUjvTk,"CNR Rosarito todo listo para el próximo proceso electoral",Rosarito
https://www.youtube.com/embed/6h0iVaOKfxQ,"CNR Mexicali Mujeres empresarias buscan mayor representatividad en canirac",Mexicali
https://www.youtube.com/embed/Ajx3F_iCxUU,"CNR Mexicali Difícil situación de verano a restaurantes por pandemia",Mexicali
https://www.youtube.com/embed/_ejanoyWQ08,"CNR Mexicali Marina del Pilar Ávila No habrá aumento de impuestos ni creación de nuevos",Mexicali
https://www.youtube.com/embed/celfTRniN2g,"CNR Mexicali No ala violencia política Norma Bustamante",Mexicali
https://www.youtube.com/embed/mofeERY0eiI,"CNR Rosarito Hospital general operando por encima de su capacidad",Rosarito
https://www.youtube.com/embed/f4Iki5P_HpE,"CNR Rosarito socavón en colonia leyes de reforma",Rosarito
https://www.youtube.com/embed/z36YZWrKkco,"CNR Rosarito Se creyó eran restos humanos",Rosarito
https://www.youtube.com/embed/0P7pk3lY7j4,"CNR Rosarito Ambulancias PYA",Rosarito
https://www.youtube.com/embed/1WKEQInH08Y,"CNR Tijuana Colonia Libertad parte baja hace un llamado a la comunidad para evitar arrojar basura",Tijuana
https://www.youtube.com/embed/qgWGLSynQbA,"CNR Tijuana Antonio santana médicos sector privado",Tijuana
https://www.youtube.com/embed/4osG9wLN6rY,"CNR Tijuana Pide a las autoridades que nos apoyen a rehabilitar el parque en el cañón del pato",Tijuana
https://www.youtube.com/embed/XWsFkc3wveA,"CNR Tecate Un muerto tras Choque en carretera Tecate Tijuana",Tecate
https://www.youtube.com/embed/fMjM8OaXH1Y,"CNR Mexicali Avanza la creación de un registro de pederastas para Baja California",Mexicali
https://www.youtube.com/embed/MJLctlqPkgQ,"CNR Mexicali Invitan a protesta de consulado de E.U en Tijuana",Mexicali
https://www.youtube.com/embed/kLysHI1MrUg,"CNR Tijuana Esta mañana se reunieron miembros del colectivo todos somos Erick carrillo",Tijuana
https://www.youtube.com/embed/aeuqrJtEAiI,"CNR Tijuana Esta mañana se manifestaron maestros del CNTE",Tijuana
https://www.youtube.com/embed/svrXw9Z0ylY,"CNR Tijuana En fraccionamiento lomas de la presa se encuentra alcantarilla derramando aguas negras",Tijuana
https://www.youtube.com/embed/UbYWdeP19yQ,"CNR Tijuana Se dieron a conocer nuevos integrantes que se sumaron al proyecto de marina del pilar",Tijuana
https://www.youtube.com/embed/M868rfD3l5o,"CNR Rosarito En el olvido campos deportivos de la colonia independencia",Rosarito
https://www.youtube.com/embed/tCY2ChH8e5k,"CNR Rosarito Con mucha afluencia el proceso de vacunación vs covid 19",Rosarito
https://www.youtube.com/embed/8SDItagzoGk,"CNR Rosarito Conato de incendio en la colonia ampliación Lucio blanco",Rosarito
https://www.youtube.com/embed/ZRZvCTafJqg,"CNR Tijuana Preparatoria Federal Lazaro Cardenas inicia fase de regreso a clases presenciales",Tijuana
https://www.youtube.com/embed/RKkzT5BNESw,"CNR Tijuana Esta mañana en la Preparatoria Lázaro Cárdenas continuó vacunación contra el covid 19",Tijuana
https://www.youtube.com/embed/aLXd6GOmlKs,"CNR Tijuana Manifestación en garita San Ysidro",Tijuana
https://www.youtube.com/embed/W6wvFCX_eok,"CNR Tijuana En la casa de los pobres se atienden personas en situación de calle",Tijuana
https://www.youtube.com/embed/TDYNPtIVnGI,"CNR Mexicali Jornada de vacunación matutina de personas de 40 a 49 años",Mexicali
https://www.youtube.com/embed/0U8eZh9ypog,"CNR Mexicali Donativo de 750 mil pesos a Cruz Roja en la capital por parte de Apoyemos a Mexicali",Mexicali
https://www.youtube.com/embed/EAx7xbduLoU,"CNR Mexicali Hay déficiente energético en Baja Californiad",Mexicali
https://www.youtube.com/embed/zQ-eH67aC1w,"CNR Mexicali Sin temor a ola de violencia a si lo dijo Norma Bustamante",Mexicali
https://www.youtube.com/embed/5mC8biR-tKs,"CNR Rosarito Cierre de campaña de la coalición Juntos Haremos Historia",Rosarito
https://www.youtube.com/embed/rhYqRQbox9A,"CNR Rosarito Bastante acción para el departamento de bomberos",Rosarito
https://www.youtube.com/embed/lNC68NnOyAA,"CNR Rosarito Continúa la tira clandestina de desperdicios",Rosarito
https://www.youtube.com/embed/pMrD43DuUIM,"CNR Rosarito Enorme fuga de agua potable",Rosarito
https://www.youtube.com/embed/aXPJa4Pw6TI,"CNR Mexicali Se cree que ay red de prostitución infantil atreves de planteles escolares",Mexicali
https://www.youtube.com/embed/DyAQ5A713-g,"CNR Mexicali Asegura ex alcalde de Mexicali que su constructora no construyo el puente pando",Mexicali
https://www.youtube.com/embed/KnFi-6q0WOQ,"CNR Mexicali Negocios afiliados a la CANIRAC ofrecerán descuentos y productos gratis a quienes voten",Mexicali
https://www.youtube.com/embed/axgW_s5PBjA,"CNR Mexicali Norma Bustamante candidata ala alcaldía firma un acuerdo con grupos juveniles",Mexicali
https://www.youtube.com/embed/rPpu9tSyqi4,"CNR Tijuana La señora Martha cabrera nos comentó que hace ya 10 meses que no sabe de su hijo",Tijuana
https://www.youtube.com/embed/TGff-rOmdBU,"CNR Tijuana Dos años de la desaparición de Erick carrillo",Tijuana
https://www.youtube.com/embed/Cczssky8D50,"CNR Rosarito Robo de agua una realidad en Playas de Rosarito",Rosarito
https://www.youtube.com/embed/GLkxAxyQz-M,"CNR Rosarito Sin mantenimiento puente vehicular el morro",Rosarito
https://www.youtube.com/embed/B7cu_zqSRFc,"CNR Rosarito Nosotros también vivimos en Rosarito",Rosarito
https://www.youtube.com/embed/eY6_ZNr6PUs,"CNR Rosarito Aun sin pasar el camión de la basura",Rosarito
https://www.youtube.com/embed/KIhj3NWwrNs,"CNR Tijuana Esta mañana fueron localizados restos humanos",Tijuana
https://www.youtube.com/embed/nSayRoQ7f1I,"CNR Tijuana Inaugura área de atención a publico en semefo con inversión de 2 millones 400mil pesos",Tijuana
>>>>>>> cd26c75060e1eea93c0c76c1dc0e73cfc745aaea
https://www.youtube.com/embed/gI5xYn5u9aQ,"CNR Mexicali Sin funcionalidad el consejo ciudadano de seguridad publica",Mexicali
https://www.youtube.com/embed/39IbVE8ohOk,"CNR Mexicali Mayor fluidez en vacunación a personas de 50 a 59",Mexicali
https://www.youtube.com/embed/3C_K5DMv6mc,"CNR Mexicali Maestros Jubilados que siguen sin recibir su finiquito",Mexicali
https://www.youtube.com/embed/zdu9X6Sz8kM,"CNR Mexicali Movilidad e infraestructura, las quejas mas comunes",Mexicali
https://www.youtube.com/embed/-sklnVO4rSk,"CNR Tijuana hoy se conmemoró el día mundial de enfermedad vascular cerebral",Tijuana
https://www.youtube.com/embed/59f7V8Dhcfk,"CNR Tijuana consejo de seguridad publica",Tijuana
https://www.youtube.com/embed/q0klSebbMsA,"CNR Tijuana Sin respuesta por parte del responsable del derrumbe de cientos de casas Lomas del rubí",Tijuana
https://www.youtube.com/embed/ATYQyupvdjg,"CNR Tijuana Monserrat caballero presenta a sus nuevos integrantes de campaña",Tijuana
https://www.youtube.com/embed/Buy4tBepnaY,"CNR Rosarito Reparación de válvulas de bombeo de agua",Rosarito
https://www.youtube.com/embed/HGgozybo54o,"CNR Rosarito Sin poder utilizar rampa de la calle Nayarit",Rosarito
https://www.youtube.com/embed/ne-QEvmWHgo,"CNR Rosarito Desmantelan mega pino navideño",Rosarito
https://www.youtube.com/embed/LRJtuBtp00E,"CNR Rosarito Por las noches tiran escombros en la colonia machado",Rosarito
https://www.youtube.com/embed/KIhj3NWwrNs,"CNR Tijuana esta mañana fueron localizados restos humanos",Tijuana
https://www.youtube.com/embed/nSayRoQ7f1I,"CNR Tijuana inaugura área de atención a publico en semefo con inversión de 2 millones 400mil pesos",Tijuana
https://www.youtube.com/embed/nV30oot4L48,"CNR Mexicali Maestros disidentes del Sindicato Nacional de Trabajadores se manifestaron",Mexicalli
https://www.youtube.com/embed/CIUbhX3neLo,"CNR Mexicali vacunación a personas de 50 a 59 años",Mexicali
https://www.youtube.com/embed/cR8afnt1vCc,"CNR Mexicali Quedó cerrado el llamado Puente Pando",Mexicali
https://www.youtube.com/embed/UMrEiLBvPwg,"CNR Mexicali Denuncian discriminación por parte de Morena",Mexicali
https://www.youtube.com/embed/DzDrmPeFqBQ,"CNR Rosarito Continúan las afectaciones para los residentes de la colonia obrera",Rosarito
https://www.youtube.com/embed/lmijHbQYx2Y,"CNR Rosarito Grafitean mural en honor a Héctor Herrera",Rosarito
https://www.youtube.com/embed/t8-KhJr8srA,"CNR Rosarito Derrame masivo de agua potable",Rosarito
https://www.youtube.com/embed/7D_OZB112UY,"CNR Rosarito Socavón hace calle intransitable",Rosarito
https://www.youtube.com/embed/wg9j_yvTlxY,"CNR Rosarito apoyo para la señora maria",Rosarito
https://www.youtube.com/embed/K2b6HhVyYtw,"CNR Tijuana El día lunes trabajadores del hospital general se manifestaran",Tijuana
https://www.youtube.com/embed/8ukSwsuDpms,"CNR Tijuana Sector comerciante de la ciudad piden mas seguidad",Tijuana
https://www.youtube.com/embed/7FiBoHaulxA,"CNR Tijuana Casas improvisadas se están volviendo más comunes",Tijuana
https://www.youtube.com/embed/35kgL5BML9k,"CNR Tijuana Colonia capistrano se encuentra invadido por la basura",Tijuana
https://www.youtube.com/embed/8LEOdX014Bc,"CNR Mexicali presidente de Coparmex",Mexicali
https://www.youtube.com/embed/33AmEBSUGBE,"CNR Mexicali Marina del Pilar Ávila",Mexicali
https://www.youtube.com/embed/3CSFZKqskMA,"CNR Mexicali No afectará a Mexicali la municipalización de San Felipe",Mexicali
